ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
3765,40,48836.76293526643,0.05128978645276781,1,195,7543,1804,9152
3766,20,28403.071479050777,0.11262308035066404,1,609,7881,1652,8924
3767,39,33032.646859617416,0.10954719370323548,1,132,6013,1776,7657
3768,55,24131.102987980943,0.02437816797407507,1,959,12516,1488,13045
3769,38,23142.87723183534,0.06975190267254482,1,282,5965,3106,8789
3770,36,21739.020377286055,0.24854625037317166,1,496,7802,2693,9999
3771,73,26941.384094086035,0.4292681688702506,1,715,7150,1905,8340
3772,73,21009.9706294092,0.21039125703048486,1,803,10758,2064,12019
3773,50,21437.38360965641,0.11940148815429417,1,124,5771,2662,8309
3774,29,24541.494741498693,0.13031553746166386,1,175,6337,2314,8476
3775,19,22180.240510417487,0.0026260873519917006,1,969,10531,2767,12329
3776,26,26254.845808595437,0.0419507173858164,1,27,5819,1449,7241
3777,18,34998.08676548879,0.03434895916919322,1,234,7443,2590,9799
3778,34,29496.991091933443,0.008377801737940943,0,61,0,0,-61
3779,48,25086.372309366812,0.06815635600509524,1,587,6800,1547,7760
3780,31,21175.27378950351,0.2793967426010692,1,353,15648,1559,16854
3781,26,20395.738599965563,0.06475826091773942,1,1076,13723,1375,14022
3782,65,20357.131936493613,0.07556283284016346,0,20,0,0,-20
3783,28,20503.434601641206,0.03130001974355113,1,647,7055,2391,8799
3784,24,46702.764220646495,0.17545274313609127,0,24,0,0,-24
3785,69,31008.4647220098,0.09486971959773946,1,177,13587,5904,19314
3786,57,23443.156233849455,0.14874212668482742,1,721,6749,1423,7451
3787,24,24860.412176363592,0.03959441068081316,1,195,8513,1680,9998
3788,58,22338.00419464047,0.01279831391025698,1,249,6430,1961,8142
3789,67,20531.476660852288,0.18669484230736325,0,108,0,0,-108
3790,23,25236.18718461568,0.12149050382569188,1,891,18306,1476,18891
3791,33,24731.184851311908,0.14828295570898484,1,138,6433,2564,8859
3792,30,24514.137032336213,0.07227675276964649,1,662,13931,1792,15061
3793,28,26356.662337640497,0.023238384696931264,1,169,8502,1670,10003
3794,29,23819.09236592484,0.0008030172632047276,1,1940,5443,1943,5446
3795,43,23724.223084223675,0.045593693077869306,0,16,0,0,-16
3796,68,31808.035172861593,0.12643332499898044,0,110,0,0,-110
3797,41,21435.727844723326,0.03301571428311264,1,1858,7951,1745,7838
3798,46,25223.335286810998,0.041795438611817705,1,92,8360,1410,9678
3799,23,26428.875760418963,0.12163864097151876,1,1124,9921,1447,10244
3800,44,35970.41856250293,0.20161338142186763,1,804,11486,1636,12318
3801,35,34559.383433589086,0.10062646519895643,0,31,0,0,-31
3802,20,60442.60294308768,0.01909089635920247,1,769,8626,1363,9220
3803,23,21607.843346733363,0.16097184603810297,0,7,0,0,-7
3804,37,21820.96454368178,0.3874166706487601,0,44,0,0,-44
3805,31,27019.86057415319,0.08881790856920427,1,498,7333,2433,9268
3806,50,24718.744203778013,0.4212500473668038,0,113,0,0,-113
3807,39,22433.713975789015,0.16734773245695356,1,624,5248,1910,6534
3808,75,22675.47600978264,0.026437301475865933,1,1500,5879,2028,6407
3809,29,31613.209762046277,0.15905087979566504,1,143,5917,1493,7267
3810,44,24149.77187994719,0.09004288639206916,1,16,5256,1565,6805
3811,57,21500.176123666206,0.002978970865564061,0,24,0,0,-24
3812,31,20444.53124429692,0.12332993955241502,1,980,6481,1745,7246
3813,69,22678.902398983417,0.09735027259468758,1,435,12301,1878,13744
3814,52,61255.5982150398,0.04081445915137528,0,49,0,0,-49
3815,43,20114.69275374305,0.005486332411542535,1,212,7078,1463,8329
3816,39,21025.099650164633,0.36082124409131117,1,862,12355,2154,13647
3817,18,23408.86144272369,0.0510002272898557,1,155,5857,2012,7714
3818,75,26046.41709327145,0.003840920381423986,1,185,9022,1745,10582
3819,20,22628.565036417338,0.18175388229130776,0,8,0,0,-8
3820,45,27792.038780215513,0.11819510332194,1,850,6309,1342,6801
3821,53,29511.76146903144,0.3112899939719185,1,559,24811,1687,25939
3822,51,20769.748401849993,0.13028966397552835,1,663,8572,1586,9495
3823,20,33072.76566170157,0.08470525108014486,1,569,11148,1700,12279
3824,39,24466.755966548975,0.033584434326603935,1,343,7206,1340,8203
3825,18,43471.85538935052,0.013288403920609744,0,35,0,0,-35
3826,19,23316.830390821873,0.03644568483153956,1,405,6865,6244,12704
3827,18,20646.364413967473,0.017847605161160098,1,517,12811,1943,14237
3828,44,42591.144640696984,0.22839671985834878,0,1,0,0,-1
3829,48,67915.9779323016,0.13458658174675608,1,37,7760,1509,9232
3830,51,39405.46087042308,0.0554763453984948,1,339,5612,1575,6848
3831,28,50248.804385264724,0.06662400805407048,1,110,10295,2054,12239
3832,69,33551.53408737728,0.20718884671826887,0,110,0,0,-110
3833,26,21070.73768404959,0.19580083628109193,1,531,6723,1642,7834
3834,57,40110.32611681984,0.21298218210742617,1,253,7302,2903,9952
3835,28,24763.786697961525,0.2956468692399496,0,20,0,0,-20
3836,37,21074.156622649884,0.3214704057993466,0,7,0,0,-7
3837,49,23073.547292976367,0.03957249517257203,1,197,13162,6751,19716
3838,32,21394.35714140435,0.02510471824641761,1,64,5984,1967,7887
3839,26,39327.33649191423,0.16012183977772068,1,131,5788,1380,7037
3840,41,29246.157017037982,0.10452464993569366,0,58,0,0,-58
3841,61,32509.297252764893,0.4296227559672466,1,74,9181,2658,11765
3842,46,41353.52334349867,0.06949624000816385,1,443,5981,1420,6958
3843,20,22360.36348140749,0.2922654504046256,1,788,6113,1888,7213
3844,18,28350.941833232515,0.014802144640924,1,2089,5263,3137,6311
3845,22,23632.36099935962,0.22267171290229618,1,105,6034,2471,8400
3846,41,25314.803125605515,0.1435660235947128,1,77,5445,1701,7069
3847,62,28124.14059269033,0.10365727195510095,1,634,9809,1858,11033
3848,27,29115.61259347329,0.017335349245887963,1,1544,28028,2053,28537
3849,39,39075.05091340184,0.06818780527324314,1,197,10423,1717,11943
3850,26,23193.71208558636,0.06939869855617237,1,1040,8530,2021,9511
3851,72,23597.92962270169,0.02233256782035765,1,92,7178,2904,9990
3852,18,20507.701633309847,0.31256012163170704,1,301,6258,1897,7854
3853,33,20839.401553158616,0.12706206956433264,0,41,0,0,-41
3854,38,23129.45667404962,0.24885155079851518,0,88,0,0,-88
3855,25,38663.06505795404,0.42008906411676133,0,6,0,0,-6
3856,47,22578.62335388345,0.04826296633946136,1,497,5983,3544,9030
3857,40,25552.34526592943,0.0181776974240382,1,454,14882,1882,16310
3858,57,20346.553804910327,0.23366928430892622,1,497,9465,1458,10426
3859,70,37215.54103200837,0.1715735914416955,1,1630,37941,1642,37953
3860,23,24154.648332716682,0.1780650406810471,0,54,0,0,-54
3861,40,25797.66022441948,0.1592552089485393,1,229,5437,1841,7049
3862,26,22543.751107867127,0.0018065894752887347,1,1013,14525,1979,15491
3863,21,21214.316781518686,0.10225786856220939,1,2207,13113,1698,12604
3864,32,43827.54234769859,0.166157791445512,0,101,0,0,-101
3865,35,25923.241757198924,0.18567916349107924,0,29,0,0,-29
3866,39,28878.79009432195,0.07379479531893836,1,762,5613,2090,6941
3867,18,25041.152218155632,0.238184393108362,0,64,0,0,-64
3868,23,47098.649608529886,0.2201497115203977,1,304,10660,1655,12011
3869,20,38077.74443705275,0.11636896895787617,1,529,5954,1493,6918
3870,18,20347.26032101327,0.42356228821805725,1,51,6833,1950,8732
3871,62,34748.654440570615,0.08637190146934035,1,240,15258,2503,17521
3872,18,22757.926412587487,0.003946123321681696,0,15,0,0,-15
3873,29,21101.63377993457,0.16525379846215985,0,96,0,0,-96
3874,59,34093.68349884751,0.10727184025275743,1,208,6809,1891,8492
3875,71,21577.47235529471,0.1394469283904751,1,1034,9363,1455,9784
3876,49,62003.295254585355,0.06545668202513065,0,46,0,0,-46
3877,42,28675.423794739287,0.08515172099345406,1,268,12374,2029,14135
3878,27,21586.88489720315,0.009961899359303923,1,368,7652,2866,10150
3879,20,42140.208328768924,0.09502470096831804,1,597,5527,2236,7166
3880,20,21095.509349970886,0.10641870442545182,0,86,0,0,-86
3881,39,20196.326565111194,0.2197754097102855,0,41,0,0,-41
3882,21,20979.39808565227,0.028661643709813056,1,78,6197,1356,7475
3883,53,26776.363797338174,0.31552337405299,0,8,0,0,-8
3884,22,21602.101170393726,0.009613850046666723,1,623,6044,1709,7130
3885,19,21323.522146585638,0.34457633709569707,0,38,0,0,-38
3886,21,23289.187401196912,0.13495830172072049,1,482,12398,1520,13436
3887,61,68392.78303388132,0.08199715602840074,1,89,5308,1753,6972
3888,24,24543.939982704742,0.09109098250358896,1,51,8068,1349,9366
3889,46,21569.08416585809,0.07261071593623515,1,554,7073,2215,8734
3890,65,22280.984366970486,0.2114665403923122,1,94,10149,2920,12975
3891,56,20040.67200820403,0.47150491054877053,1,329,6516,1387,7574
3892,29,28183.536614597586,0.005212014566289681,1,523,7067,1549,8093
3893,63,35173.21373023409,0.07024872414647657,1,512,11221,1338,12047
3894,26,20637.7355039282,0.047075124358545,1,132,9755,1366,10989
3895,28,33769.818577507554,0.002908132416840453,1,11,6036,1357,7382
3896,18,24005.92361283605,0.05609843210957338,1,106,9995,2742,12631
3897,67,21124.832897003493,0.0021169477559621233,1,977,6050,1538,6611
3898,20,23465.75202663247,0.22348328686428126,0,1,0,0,-1
3899,71,34485.537727084724,0.1854240427943244,1,198,7685,1529,9016
3900,23,43717.1007917834,0.15815284562714113,1,2057,7333,1343,6619
3901,38,32499.670703651038,0.160393523135547,0,19,0,0,-19
3902,68,33502.40834580102,0.08665648307852117,1,238,5772,1409,6943
3903,45,28372.23672877528,0.3556717080028761,1,156,6798,1877,8519
3904,48,31625.007410872433,0.0012419251329214534,1,1141,7190,4671,10720
3905,34,22029.875053446525,0.02446187752345886,1,1452,9986,1625,10159
3906,28,20653.075065248704,0.16278068617925126,1,44,5840,1372,7168
3907,38,33804.7692256261,0.03071641189074748,1,123,9041,1555,10473
3908,35,24632.259017874218,0.10584852011324322,1,1154,7178,1918,7942
3909,51,29143.74107921924,0.09661559174040618,1,71,6421,9342,15692
3910,20,34692.86881680789,0.00827049153070334,1,148,6587,1804,8243
3911,55,20387.801170593637,0.21416955871899634,1,1724,7957,2774,9007
3912,31,32991.70890571743,0.15279083631566961,1,285,8263,2672,10650
3913,30,34630.913766752914,0.17522674215671807,1,549,15618,2214,17283
3914,20,43899.97916677066,0.007641883529706306,1,173,7385,1406,8618
3915,23,33256.5830171859,0.11935818660718256,0,49,0,0,-49
3916,18,21521.195962116242,0.12459629021558913,1,820,6481,1580,7241
3917,41,26130.578385892048,0.06796419058392875,1,230,5513,3871,9154
3918,69,21291.7458503933,0.06793827152076459,0,49,0,0,-49
3919,70,20892.469852459722,0.06103875551369288,1,559,6253,1491,7185
3920,23,71726.4896827088,0.012973288706940665,1,1206,5892,1514,6200
3921,65,31361.831446990855,0.05379410505147262,1,1614,14452,1613,14451
3922,36,38278.65959593615,0.0882770853738994,1,221,6762,1624,8165
3923,22,23372.600455399002,0.07126489326807066,1,213,6104,1340,7231
3924,25,28627.494910012236,0.0775870055538384,0,3,0,0,-3
3925,36,21457.78595832805,0.05389974906175834,0,76,0,0,-76
3926,22,40891.61903770397,0.17004504173649915,1,219,8884,2846,11511
3927,52,21215.100471871552,0.060823266346976636,1,1200,5636,1419,5855
3928,18,20223.697972411886,0.017942915569801165,1,757,12940,1358,13541
3929,29,31709.36111122165,0.08198521965103325,1,722,10100,2458,11836
3930,36,24177.388842186076,0.08938506033903869,0,150,0,0,-150
3931,53,26692.047085825958,0.05641628309029733,1,430,7048,1560,8178
3932,67,27054.416162847414,0.0006173289315001252,1,340,12949,1970,14579
3933,71,22912.07368400686,0.06734090049261933,0,42,0,0,-42
3934,57,31931.9066082347,0.16725693489193139,1,282,14106,1599,15423
3935,32,23456.487050926244,0.014346128629509089,1,738,5685,1395,6342
3936,32,22091.26580871899,0.4296715767408399,1,465,22449,2063,24047
3937,58,37104.901807883725,0.04341072697141353,1,125,5418,1816,7109
3938,18,21909.150663313747,0.1455332396170487,0,28,0,0,-28
3939,45,20185.083538931838,0.10791133032896909,0,16,0,0,-16
3940,19,24711.488387271358,0.34636048186260604,0,6,0,0,-6
3941,27,24452.09192263334,0.07507803382070886,1,235,6069,2252,8086
3942,21,28006.503874923965,0.20061308094851563,1,633,18260,1817,19444
3943,38,21442.471922330948,0.06842001434504211,1,957,11315,2404,12762
3944,22,24122.75799066235,0.055143319323153285,1,356,97171,1697,98512
3945,45,23554.339094257175,0.2869023466111998,0,31,0,0,-31
3946,50,26988.99267365437,0.02506253909045482,1,104,6065,1729,7690
3947,73,35319.99862656073,0.13122824639552258,0,85,0,0,-85
3948,18,33719.97530584685,0.03943361913034756,1,159,6238,1515,7594
3949,27,29971.385101854634,0.24512616491885564,1,907,6564,2967,8624
3950,22,41652.57457106513,0.2404980181478232,1,214,11295,1610,12691
3951,28,20536.305451896467,0.059115915750664015,0,16,0,0,-16
3952,18,41456.192478480334,0.05067354871084701,0,108,0,0,-108
3953,43,38535.44654647381,0.21462175158134125,0,49,0,0,-49
3954,58,22438.587263488604,0.2596023040861187,0,146,0,0,-146
3955,45,21988.755534353688,0.034629533662100344,1,582,6114,2919,8451
3956,23,29737.360601163815,0.08412151234271013,1,203,8514,2217,10528
3957,19,20884.179488982125,0.08881285022925689,1,528,5347,1695,6514
3958,30,96498.85867583664,0.018493257287732764,1,1070,26489,1821,27240
3959,18,22036.104027224494,0.23118180965537732,1,438,7882,1602,9046
3960,57,22346.181659021153,0.03646573657951139,1,214,5733,1397,6916
3961,68,21631.584649671517,0.07607330229781673,1,352,5302,2303,7253
3962,69,21720.378359660048,0.055454837426967135,1,412,7258,1430,8276
3963,55,22014.92281478452,0.1164331149697969,1,473,6979,2536,9042
3964,33,25131.49452431429,0.07876890798836551,1,1009,7068,1788,7847
3965,42,21786.29437543089,0.03198348232012498,0,21,0,0,-21
3966,73,20351.87655734008,0.43552276792634576,1,242,6941,1596,8295
3967,53,29002.346622582972,0.021554510583221352,1,1126,6218,1598,6690
3968,25,25695.873173960743,0.27635287924552315,0,20,0,0,-20
3969,55,37897.78705013933,0.006624327462822713,1,360,7118,1408,8166
3970,18,23468.485305294314,0.04441384885392575,1,250,7964,1666,9380
3971,58,31203.090518357083,0.05436720188046787,1,622,8195,1458,9031
3972,56,34315.06917899879,0.07710909020014907,1,1440,5849,1707,6116
3973,19,54987.25317603582,0.13669872532418173,1,213,6794,1638,8219
3974,51,27444.111807031433,0.05670692828136494,1,887,16229,1517,16859
3975,18,24921.4652846517,0.16506636120413032,0,33,0,0,-33
3976,18,81953.7536833395,0.13058938562546832,1,33,11282,1529,12778
3977,68,21207.19696997869,0.0035478280380228473,1,2058,5300,2928,6170
3978,67,50720.695823324495,0.037274238650187745,1,29,5576,1337,6884
3979,64,40722.61167437865,0.025953560217461997,1,430,5838,1449,6857
3980,40,21478.749923913583,0.17849963123324503,0,1,0,0,-1
3981,19,23119.949767960756,0.051535327925185684,1,611,10374,2444,12207
3982,58,33074.99505893302,0.26800040956455834,0,135,0,0,-135
3983,23,39233.27586827819,0.22845165065529158,1,206,21658,1506,22958
3984,28,36557.03606495725,0.02382170453158735,1,1593,5253,2767,6427
3985,67,158721.67730761343,0.07478612238543705,1,277,11492,3421,14636
3986,52,22697.046477490407,0.20972736032199596,0,213,0,0,-213
3987,54,21041.135798118987,0.0938473592908313,1,773,6596,2786,8609
3988,70,23053.513022512878,0.140686343181534,1,45,9642,2957,12554
3989,33,20066.973759667977,0.2707603873624349,1,682,5579,1494,6391
3990,32,22847.57625073762,0.18369252141869302,1,208,19190,2205,21187
3991,23,22025.296553079308,0.020774994034239883,1,73,29682,2655,32264
3992,28,24098.998127379065,0.18898916068792837,0,13,0,0,-13
3993,39,23807.335622574556,0.06042895084724935,1,197,6073,1764,7640
3994,47,24170.225312989147,0.09365956249342973,1,819,5723,1675,6579
3995,18,68540.43716754776,0.13346048005873937,0,6,0,0,-6
3996,28,23593.622824552625,0.010589823022032858,0,41,0,0,-41
3997,28,32456.50880872965,0.40149757284641924,1,377,7069,1632,8324
3998,45,26540.021290186258,0.20248411531874358,1,511,6530,1388,7407
3999,63,22592.307164915932,0.009639623837414691,1,682,6753,1344,7415
4000,57,20610.07620124072,0.07473436974254674,1,143,5888,1774,7519
4001,19,22640.141726437334,0.07184138619495734,0,57,0,0,-57
4002,54,20795.67905228825,0.027030925037843215,1,364,6221,1580,7437
4003,21,34798.78298183291,0.006026040534350241,1,229,7676,1511,8958
4004,45,28466.04843327266,0.3652004993814942,1,955,7560,1630,8235
4005,32,21090.292028950407,0.19494485407632256,1,390,10875,1391,11876
4006,22,31036.580921737594,0.1838035536956592,1,735,21587,2103,22955
4007,44,36130.943205581694,0.012481516986687704,1,557,6114,1560,7117
4008,53,26112.338077848097,0.20917956938241075,1,1699,5252,1541,5094
4009,22,26454.199790330622,0.2296991249364429,1,233,7098,1452,8317
4010,57,24407.335704036894,0.03429403033744535,1,114,11016,1893,12795
4011,44,34379.68444584346,0.1631697845998291,1,555,8216,1703,9364
4012,55,26672.579050579265,0.08525753111825916,1,670,9137,2224,10691
4013,22,20392.926196369746,0.17932141282075173,1,334,19050,1958,20674
4014,20,23325.120425092897,0.003925603518272264,0,76,0,0,-76
4015,22,21488.586083832157,0.025037220321363834,1,269,7071,1814,8616
4016,27,23066.90840803135,0.024019386903062222,1,363,5814,1839,7290
4017,27,26063.11231781327,0.06548251176576149,1,496,7723,1481,8708
4018,30,20558.210712064752,0.2639878849650136,0,15,0,0,-15
4019,32,20037.355972109624,0.023062274884536615,1,641,6799,1622,7780
4020,19,20843.63178495185,0.4023791244159466,0,50,0,0,-50
4021,51,33508.39449273093,0.207892353385283,0,3,0,0,-3
4022,62,31770.309676673663,0.04539253544692893,1,30,5791,2437,8198
4023,21,28123.749813277358,0.4569970063877157,0,28,0,0,-28
4024,56,30960.117307145545,0.17077352273505803,1,640,8440,1523,9323
4025,61,20992.727659209566,0.21875262417296112,1,506,7796,1393,8683
4026,63,32223.170879363406,0.05115567397029901,1,120,7690,2349,9919
4027,21,30528.4529044163,0.04423043872652951,1,396,5616,1366,6586
4028,25,20281.96281397268,0.03646236594274198,1,1022,5552,3143,7673
4029,37,36025.09591132104,0.004344801751960443,0,153,0,0,-153
4030,39,21324.205267414836,0.34331286912868464,0,47,0,0,-47
4031,33,29259.91771475389,0.09014664073143998,0,162,0,0,-162
4032,42,21012.09486807178,0.15450303715372316,1,1894,5747,2304,6157
4033,29,23310.020743807912,0.3286302218678185,1,150,5640,1530,7020
4034,54,20653.28212780069,0.002496355585662907,0,66,0,0,-66
4035,18,23095.285121339086,0.33925862114653904,0,129,0,0,-129
4036,54,28569.192240274362,0.06108472252815279,1,155,7579,3473,10897
4037,53,29059.173165627308,0.2534122833442684,1,257,6097,4700,10540
4038,39,20983.607244055707,0.03814186390708223,1,71,7572,1730,9231
4039,30,21643.001827227734,0.18657712845858837,0,29,0,0,-29
4040,30,20526.421136869543,0.06764210566510566,1,451,7268,1926,8743
4041,44,23860.30040792649,0.2943955644948498,1,453,17237,1374,18158
4042,62,27376.877523538376,0.3264123495436773,0,18,0,0,-18
4043,43,25129.6521626195,0.034000483937583266,0,30,0,0,-30
4044,20,45250.09260717868,0.3110905228944923,0,17,0,0,-17
4045,50,30798.994552924498,0.18024120579591651,1,125,19995,1943,21813
4046,22,21197.063086044207,0.33780916371086966,1,286,15999,1610,17323
4047,21,34004.88357124002,0.19961145418036932,1,439,7123,1916,8600
4048,19,26815.862479188316,0.004760910340447804,1,383,6658,1429,7704
4049,51,21099.115179187345,0.1532360095791899,1,106,5268,1881,7043
4050,60,22018.20086404886,0.051623383802581094,1,199,6311,1504,7616
4051,60,41068.067152652235,0.055918309835901764,1,606,7129,1551,8074
4052,22,21289.088184225748,0.20482987996144705,0,24,0,0,-24
4053,19,31047.914358960006,0.09876086381629201,1,515,5869,1544,6898
4054,20,24130.204323370297,0.13926288883071594,1,176,9924,1439,11187
4055,60,22800.862168111504,0.1510476300259337,1,161,7238,1482,8559
4056,64,24998.859261301528,0.24282113383730863,1,181,8801,1580,10200
4057,65,23863.33280979902,0.0631049829380873,1,1115,11019,1499,11403
4058,64,21226.257658493836,0.04543548955281743,1,154,6940,1915,8701
4059,18,29387.41836657854,0.3497858785121127,1,93,7501,3102,10510
4060,59,31979.543332454046,0.05648651072667235,0,31,0,0,-31
4061,54,30591.027257014495,0.033586148827958524,1,270,7861,2328,9919
4062,35,27724.231084095336,0.40249753527575666,0,31,0,0,-31
4063,18,21731.81857178937,0.23788920844013492,1,355,8970,1427,10042
4064,41,39158.210192738785,0.008790249844514174,1,713,6124,11812,17223
4065,67,24261.12245498036,0.05490283175420092,1,1261,8379,1728,8846
4066,39,21648.347610621204,0.02265373295442105,1,423,5779,1390,6746
4067,35,21458.841688535962,0.032161028270735824,1,341,5914,1896,7469
4068,57,40990.15628530946,0.031197961651325982,1,752,6551,1645,7444
4069,35,23551.273534536027,0.06529625490974153,1,582,11159,1568,12145
4070,23,20186.08882237581,0.023235924205936495,1,56,6007,1485,7436
4071,69,24940.558163753827,0.10949804416678091,1,1006,7818,1366,8178
4072,36,24425.129472779747,0.017913691902100664,0,54,0,0,-54
4073,37,28721.95196800866,0.4736123488856333,1,192,5484,1395,6687
4074,46,39226.12090167478,0.009114459015242488,1,1051,5327,1390,5666
4075,61,23365.115562480012,0.018165439135314224,1,419,7703,1897,9181
4076,38,23796.81040587002,0.035025246249025976,1,555,11885,1635,12965
4077,23,22269.660149229254,0.01125461132214501,1,768,7739,1525,8496
4078,52,25106.913684521387,0.052683898782795224,1,721,13857,1622,14758
4079,72,34481.13368062222,0.30933289981171713,0,39,0,0,-39
4080,21,27650.025313440052,0.13349256259788467,0,103,0,0,-103
4081,58,26768.749556293464,0.004168166598675144,1,326,7109,1607,8390
4082,24,20220.213949257628,0.12860025692866042,1,782,9067,1623,9908
4083,51,34041.09264109719,0.1457759522052898,1,575,12411,1607,13443
4084,21,29261.093306079172,0.21966264112982395,0,1,0,0,-1
4085,48,25707.334685802703,0.025623444609826337,1,53,11991,2091,14029
4086,19,30792.253420518926,0.06716043785616801,1,321,8876,2186,10741
4087,35,51284.53711287622,0.13160001614939554,1,660,7202,1851,8393
4088,73,20870.049294066244,0.172879523133246,1,292,5437,1603,6748
4089,22,21722.398201845226,0.1886564688690878,1,535,5304,1573,6342
4090,57,32781.28569986621,0.10951248978304579,1,86,5324,1429,6667
4091,42,27194.494696245278,0.21299560094104536,0,63,0,0,-63
4092,62,20005.395999526754,0.158354397679664,1,535,7971,1517,8953
4093,28,29102.295500931126,0.22584184302615806,0,6,0,0,-6
4094,19,42462.90060152084,0.2602168007250281,1,521,7825,1800,9104
4095,32,21200.735322296394,0.2338949623980279,1,588,5921,3551,8884
4096,58,20948.978458426995,0.21910623255836717,0,7,0,0,-7
4097,18,27468.190082857305,0.16962666857470596,1,992,9622,1337,9967
4098,38,42284.11468840655,0.4763898278563916,0,9,0,0,-9
4099,36,22066.976082762558,0.06426486601192521,1,1615,12464,1951,12800
4100,33,20122.89822810059,0.22470052161331108,1,566,8106,2121,9661
4101,52,23199.366822700467,0.14185694197194149,1,247,34106,1424,35283
4102,18,20128.03983005265,0.08690303381879985,0,68,0,0,-68
4103,42,26999.417037435185,0.11185404393200789,1,338,19962,1478,21102
4104,21,47813.90584913759,0.06399535226530585,1,553,13830,1774,15051
4105,67,36865.45439963296,0.2934611362021486,1,534,7629,1370,8465
4106,40,24433.02322552721,0.04333007423881155,1,178,7427,1702,8951
4107,23,26626.376918955735,0.044684877336332925,1,59,6061,2246,8248
4108,44,23694.31589794359,0.11630505475351305,0,64,0,0,-64
4109,31,21625.86184328566,0.09047099570305696,1,1129,5839,1344,6054
4110,63,30566.40668934283,0.029296949227265327,1,136,5902,1338,7104
4111,52,24850.24419608362,0.051585239544506986,1,180,5584,1450,6854
4112,27,20662.00895191758,0.40786916925150224,0,67,0,0,-67
4113,38,25376.601703393157,0.2510371154507442,0,4,0,0,-4
4114,26,42971.73851014723,0.12020619847346882,1,1943,38934,1486,38477
4115,41,25751.21087973329,0.018666004953910194,1,780,5620,1509,6349
4116,19,20534.665839068515,0.2840860646136705,0,71,0,0,-71
4117,29,29768.93580345443,0.05029437172687569,1,65,29022,1985,30942
4118,33,25587.1206567462,0.04956363714391357,1,78,6525,1798,8245
4119,31,20577.607022075284,0.0943463407716688,1,826,5682,1429,6285
4120,18,57141.21478261488,0.12162222920576705,1,772,6277,1529,7034
4121,18,44738.44499323736,0.008679370994075028,1,61,7500,2019,9458
4122,21,84136.00187257616,0.014204069731227035,1,1272,8860,1598,9186
4123,35,32644.660043749936,0.04903947449312928,0,239,0,0,-239
4124,24,31551.94112382699,0.008905210989771949,1,115,6450,2986,9321
4125,22,32144.95152377872,0.041545729028169394,1,81,10391,2070,12380
4126,59,20007.51198209617,0.030365113043958638,1,100,7998,1593,9491
4127,43,21593.418453046088,0.0471258443095823,1,437,13089,1532,14184
4128,74,20571.73701573808,0.10925510622959947,1,467,6134,2877,8544
4129,26,24203.709397757746,0.249325619267183,0,1,0,0,-1
4130,64,30753.474670259173,0.5917321066228047,0,35,0,0,-35
4131,31,24442.06541689863,0.02306568559311371,1,963,6120,1636,6793
4132,24,50928.45360983857,0.058640093928543795,1,679,7937,1391,8649
4133,20,27677.740924617206,0.1119202560110241,0,8,0,0,-8
4134,42,25956.542681657244,0.07976639988336094,1,660,9974,5798,15112
4135,21,25683.085748898175,0.00043907502212388506,1,222,5836,1991,7605
4136,27,27678.332300842612,0.009048719060069496,1,451,9446,1438,10433
4137,49,20727.194004157776,0.2760007668491733,1,441,8063,1471,9093
4138,34,124239.13936576282,0.04159429472674722,1,2233,8199,3816,9782
4139,41,20055.130843522547,0.13099579031521502,1,1211,11225,4070,14084
4140,67,25865.869253690766,0.036620127276508714,1,211,9899,2417,12105
4141,33,35146.41466509806,0.010599570801583833,1,417,6367,2177,8127
4142,34,23578.50594950675,0.152343776148893,0,30,0,0,-30
4143,31,20432.131591034376,0.45346537064505105,0,99,0,0,-99
4144,53,27738.893497623674,0.08342894116617308,1,1283,5297,1566,5580
4145,56,27537.12961527381,0.05513841329731715,0,77,0,0,-77
4146,19,22769.290953770553,0.005478234607471083,1,224,5550,1347,6673
4147,22,21885.923884764925,0.10047684348902126,1,757,12205,1357,12805
4148,61,25305.05902514049,0.0788794366772167,1,1421,5280,2602,6461
4149,63,28779.196080171518,0.48663288789089554,0,38,0,0,-38
4150,64,23400.03823515527,0.01086715266976828,1,836,7251,1839,8254
4151,69,21885.687557906596,0.16140531676060751,1,836,6938,1825,7927
4152,33,25416.277865248125,0.029895861780271274,0,32,0,0,-32
4153,31,27055.675953740127,0.03654011935610475,0,31,0,0,-31
4154,41,38727.7572508348,0.08426777485673066,1,1238,5548,1445,5755
4155,53,76905.62979063274,0.1194201000435415,1,185,5260,1537,6612
4156,55,22718.528660201388,0.225990112815308,1,656,5949,1729,7022
4157,20,21071.252305824146,0.09001245329719307,1,896,9457,1358,9919
4158,52,20968.575320490534,0.2545014791892728,1,457,6186,2280,8009
4159,59,38996.08117871117,0.2500171767523401,1,578,5924,1371,6717
4160,20,30163.402415948214,0.014301117968074643,0,67,0,0,-67
4161,54,21216.292482963,0.06518759009132583,1,521,6705,2164,8348
4162,56,23204.721544600245,0.06461080153562075,0,16,0,0,-16
4163,18,36738.451492992324,0.2656435952147522,0,32,0,0,-32
4164,54,20590.452175878563,0.05293101321400668,1,288,5661,3102,8475
4165,65,35970.413220828006,0.2377406025116166,0,1,0,0,-1
4166,62,35995.0876083842,0.05902257592878234,1,165,6195,1418,7448
4167,56,23642.19255040586,0.20721619594730875,0,35,0,0,-35
