ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
15630,0,0,26,0,-26
15631,0,0,10,0,-10
15632,0,0,53,0,-53
15633,0,0,104,0,-104
15634,1,1,172,1766,1594
15635,1,0,7,0,-7
15636,0,0,35,0,-35
15637,0,0,8,0,-8
15638,1,0,4,0,-4
15639,1,1,417,1353,936
15640,1,1,230,1338,1108
15641,0,0,40,0,-40
15642,1,0,37,0,-37
15643,1,1,1172,1317,145
15644,0,0,26,0,-26
15645,1,0,29,0,-29
15646,1,0,41,0,-41
15647,0,0,31,0,-31
15648,0,0,2,0,-2
15649,0,0,145,0,-145
15650,0,0,18,0,-18
15651,0,0,58,0,-58
15652,1,0,0,0,0
15653,0,0,8,0,-8
15654,0,0,28,0,-28
15655,1,1,58,1309,1251
15656,1,1,1755,1343,-412
15657,0,0,7,0,-7
15658,1,0,29,0,-29
15659,1,1,187,1236,1049
15660,0,0,76,0,-76
15661,0,0,13,0,-13
15662,0,0,34,0,-34
15663,1,0,36,0,-36
15664,1,1,593,1312,719
15665,1,0,21,0,-21
15666,0,0,50,0,-50
15667,1,1,270,1902,1632
15668,0,0,13,0,-13
15669,1,0,0,0,0
15670,0,0,205,0,-205
15671,1,1,188,1479,1291
15672,1,0,19,0,-19
15673,1,1,195,1661,1466
15674,1,1,147,1479,1332
15675,1,0,43,0,-43
15676,1,1,507,1605,1098
15677,1,1,471,1207,736
15678,0,0,54,0,-54
15679,0,0,160,0,-160
15680,0,0,40,0,-40
15681,0,0,13,0,-13
15682,1,1,808,1348,540
15683,0,0,138,0,-138
15684,0,0,21,0,-21
15685,0,0,154,0,-154
15686,0,0,124,0,-124
15687,0,0,18,0,-18
15688,1,0,71,0,-71
15689,1,1,86,1295,1209
15690,1,1,176,1453,1277
15691,1,1,194,1426,1232
15692,0,0,64,0,-64
15693,0,0,265,0,-265
15694,0,0,17,0,-17
15695,0,0,33,0,-33
15696,1,1,1256,1871,615
15697,1,1,198,1243,1045
15698,0,0,5,0,-5
15699,0,0,13,0,-13
15700,1,0,14,0,-14
15701,1,1,839,1978,1139
15702,0,0,93,0,-93
15703,0,0,30,0,-30
15704,0,0,74,0,-74
15705,1,0,18,0,-18
15706,0,0,10,0,-10
15707,0,0,0,0,0
15708,1,0,72,0,-72
15709,1,1,167,2183,2016
15710,0,0,122,0,-122
15711,0,0,8,0,-8
15712,1,0,122,0,-122
15713,1,1,140,1351,1211
15714,1,0,71,0,-71
15715,1,0,54,0,-54
15716,1,1,136,1332,1196
15717,1,1,1781,1483,-298
15718,1,0,2,0,-2
15719,0,0,4,0,-4
15720,0,0,215,0,-215
15721,0,0,14,0,-14
15722,0,0,62,0,-62
15723,1,1,936,1602,666
15724,1,0,61,0,-61
15725,0,0,59,0,-59
15726,1,1,66,1335,1269
15727,1,1,121,1254,1133
15728,0,0,25,0,-25
15729,1,1,164,1225,1061
15730,0,0,26,0,-26
15731,0,0,112,0,-112
15732,1,0,3,0,-3
15733,1,0,64,0,-64
15734,1,1,135,1514,1379
15735,1,1,592,1557,965
15736,1,1,232,1435,1203
15737,1,1,205,1599,1394
15738,1,0,18,0,-18
15739,0,0,4,0,-4
15740,1,0,19,0,-19
15741,0,0,155,0,-155
15742,0,0,3,0,-3
15743,1,0,77,0,-77
15744,0,0,0,0,0
15745,1,0,34,0,-34
15746,1,0,30,0,-30
15747,1,0,64,0,-64
15748,0,0,105,0,-105
15749,0,0,52,0,-52
15750,1,0,30,0,-30
15751,1,1,1517,1201,-316
15752,1,0,13,0,-13
15753,1,1,61,1342,1281
15754,0,0,12,0,-12
15755,0,0,22,0,-22
15756,1,1,243,1258,1015
15757,1,1,693,1793,1100
15758,0,0,28,0,-28
15759,1,0,167,0,-167
15760,1,1,325,1303,978
15761,0,0,26,0,-26
15762,0,0,36,0,-36
15763,0,0,0,0,0
15764,0,0,29,0,-29
15765,0,0,3,0,-3
15766,0,0,33,0,-33
15767,1,0,21,0,-21
15768,0,0,44,0,-44
15769,1,0,41,0,-41
15770,0,0,97,0,-97
15771,1,0,81,0,-81
15772,0,0,57,0,-57
15773,1,1,363,1217,854
15774,1,1,72,1435,1363
15775,1,1,392,2662,2270
15776,1,0,14,0,-14
15777,0,0,2,0,-2
15778,1,0,83,0,-83
15779,0,0,17,0,-17
15780,1,0,57,0,-57
15781,1,0,15,0,-15
15782,1,1,233,3626,3393
15783,1,0,1,0,-1
15784,0,0,80,0,-80
15785,1,1,71,1204,1133
15786,0,0,6,0,-6
15787,1,0,15,0,-15
15788,0,0,142,0,-142
15789,1,0,15,0,-15
15790,1,1,528,1339,811
15791,0,0,76,0,-76
15792,0,0,134,0,-134
15793,1,0,10,0,-10
15794,1,1,598,1284,686
15795,0,0,85,0,-85
15796,1,0,3,0,-3
15797,1,1,60,1269,1209
15798,1,1,293,1219,926
15799,0,0,18,0,-18
15800,1,1,88,1269,1181
15801,1,1,647,1326,679
15802,1,0,101,0,-101
15803,1,1,1528,1539,11
15804,1,0,27,0,-27
15805,0,0,19,0,-19
15806,1,0,54,0,-54
15807,1,1,250,1292,1042
15808,0,0,34,0,-34
15809,1,1,537,2331,1794
15810,0,0,5,0,-5
15811,1,0,11,0,-11
15812,0,0,23,0,-23
15813,1,1,268,1638,1370
15814,1,1,1069,1422,353
15815,1,1,279,1453,1174
15816,1,0,54,0,-54
15817,1,0,32,0,-32
15818,0,0,56,0,-56
15819,0,0,67,0,-67
15820,1,0,106,0,-106
15821,0,0,8,0,-8
15822,0,0,69,0,-69
15823,0,0,150,0,-150
15824,0,0,18,0,-18
15825,1,0,43,0,-43
15826,0,0,31,0,-31
15827,1,1,206,1235,1029
15828,0,0,38,0,-38
15829,1,1,642,1814,1172
15830,1,1,158,1420,1262
15831,1,0,14,0,-14
15832,1,1,583,1364,781
15833,0,0,8,0,-8
15834,0,0,5,0,-5
15835,1,1,651,1529,878
15836,0,0,8,0,-8
15837,1,1,1265,2228,963
15838,0,0,107,0,-107
15839,0,0,83,0,-83
15840,1,1,702,1406,704
15841,1,1,261,1336,1075
15842,1,0,27,0,-27
15843,1,0,28,0,-28
15844,1,0,37,0,-37
15845,0,0,54,0,-54
15846,1,0,76,0,-76
15847,0,0,31,0,-31
15848,0,0,15,0,-15
15849,1,0,67,0,-67
15850,0,0,6,0,-6
15851,1,0,13,0,-13
15852,1,0,12,0,-12
15853,1,0,72,0,-72
15854,1,0,24,0,-24
15855,1,1,100,2090,1990
15856,1,1,343,1243,900
15857,0,0,14,0,-14
15858,1,0,2,0,-2
15859,0,0,78,0,-78
15860,0,0,25,0,-25
15861,1,0,50,0,-50
15862,1,0,25,0,-25
15863,1,0,146,0,-146
15864,1,1,1025,1207,182
15865,1,1,779,1238,459
15866,1,1,379,1238,859
15867,1,1,646,2075,1429
15868,0,0,1,0,-1
15869,1,0,10,0,-10
15870,1,0,179,0,-179
15871,0,0,39,0,-39
15872,1,1,63,1275,1212
15873,1,1,892,1278,386
15874,0,0,28,0,-28
15875,0,0,34,0,-34
15876,1,0,77,0,-77
15877,1,1,473,4995,4522
15878,0,0,80,0,-80
15879,1,1,1738,1240,-498
15880,1,0,10,0,-10
15881,1,0,3,0,-3
15882,0,0,30,0,-30
15883,1,1,867,1229,362
15884,1,0,82,0,-82
15885,1,0,27,0,-27
15886,0,0,19,0,-19
15887,1,1,538,2325,1787
15888,0,0,143,0,-143
15889,0,0,90,0,-90
15890,0,0,76,0,-76
15891,0,0,23,0,-23
15892,1,0,13,0,-13
15893,1,0,32,0,-32
15894,0,0,49,0,-49
15895,0,0,20,0,-20
15896,1,0,49,0,-49
15897,1,1,385,1288,903
15898,1,1,22,1256,1234
15899,1,0,34,0,-34
15900,1,0,23,0,-23
15901,1,1,78,1633,1555
15902,0,0,31,0,-31
15903,0,0,5,0,-5
15904,1,1,198,1356,1158
15905,0,0,80,0,-80
15906,1,1,1595,1297,-298
15907,1,1,935,1406,471
15908,1,0,108,0,-108
15909,1,0,56,0,-56
15910,1,1,569,1231,662
15911,0,0,19,0,-19
15912,1,0,34,0,-34
15913,1,0,113,0,-113
15914,1,0,90,0,-90
15915,0,0,18,0,-18
15916,0,0,25,0,-25
15917,1,1,784,1418,634
15918,1,0,2,0,-2
15919,1,0,45,0,-45
15920,1,1,199,2220,2021
15921,0,0,146,0,-146
15922,1,1,1310,1604,294
15923,0,0,80,0,-80
15924,0,0,48,0,-48
15925,1,1,781,1761,980
15926,1,1,474,1540,1066
15927,1,0,30,0,-30
15928,1,0,60,0,-60
15929,1,0,7,0,-7
15930,1,0,36,0,-36
15931,0,0,23,0,-23
15932,1,1,924,1341,417
15933,1,0,50,0,-50
15934,1,1,95,1412,1317
15935,1,1,457,1274,817
15936,1,0,10,0,-10
15937,0,0,9,0,-9
15938,1,1,232,1882,1650
15939,1,0,25,0,-25
15940,1,0,2,0,-2
15941,0,0,15,0,-15
15942,0,0,145,0,-145
15943,0,0,0,0,0
15944,1,0,95,0,-95
15945,1,1,27,1269,1242
15946,0,0,108,0,-108
15947,0,0,4,0,-4
15948,1,1,256,1341,1085
15949,1,1,369,1840,1471
15950,1,0,61,0,-61
15951,1,1,538,1254,716
15952,1,0,11,0,-11
15953,1,1,104,2394,2290
15954,0,0,19,0,-19
15955,1,1,430,1291,861
15956,0,0,13,0,-13
15957,1,0,65,0,-65
15958,1,0,73,0,-73
15959,1,1,299,1637,1338
15960,1,0,53,0,-53
15961,0,0,38,0,-38
15962,1,0,13,0,-13
15963,1,0,6,0,-6
15964,1,0,70,0,-70
15965,0,0,7,0,-7
15966,1,0,18,0,-18
15967,1,0,22,0,-22
15968,1,1,317,1667,1350
15969,1,1,166,3401,3235
15970,0,0,123,0,-123
15971,1,1,1899,1224,-675
15972,0,0,16,0,-16
15973,0,0,92,0,-92
15974,1,0,41,0,-41
15975,1,1,196,1276,1080
15976,1,0,96,0,-96
15977,1,0,13,0,-13
15978,1,0,26,0,-26
15979,1,0,8,0,-8
15980,0,0,76,0,-76
15981,0,0,29,0,-29
15982,1,1,78,1330,1252
15983,1,0,54,0,-54
15984,1,1,670,1660,990
15985,0,0,13,0,-13
15986,1,0,0,0,0
15987,1,0,12,0,-12
15988,0,0,106,0,-106
15989,1,0,131,0,-131
15990,1,1,263,1243,980
15991,0,0,36,0,-36
15992,1,0,115,0,-115
15993,1,0,1,0,-1
15994,1,0,50,0,-50
15995,1,0,16,0,-16
15996,1,1,888,3702,2814
15997,1,1,159,1466,1307
15998,1,0,57,0,-57
15999,0,0,34,0,-34
16000,1,0,85,0,-85
16001,1,1,44,1341,1297
16002,1,1,618,2462,1844
16003,1,0,208,0,-208
16004,1,0,17,0,-17
16005,0,0,25,0,-25
16006,0,0,43,0,-43
16007,1,1,75,1601,1526
16008,0,0,75,0,-75
16009,0,0,125,0,-125
16010,0,0,143,0,-143
16011,1,1,302,1618,1316
16012,1,0,37,0,-37
16013,1,0,32,0,-32
16014,1,0,35,0,-35
16015,1,0,10,0,-10
16016,1,1,425,1450,1025
16017,0,0,43,0,-43
16018,1,1,694,1402,708
16019,0,0,28,0,-28
16020,0,0,76,0,-76
16021,1,1,1394,1774,380
16022,1,0,68,0,-68
16023,1,0,34,0,-34
16024,0,0,45,0,-45
16025,1,1,34,1406,1372
16026,1,1,319,1204,885
16027,0,0,5,0,-5
16028,1,1,1768,2291,523
16029,1,1,656,1818,1162
16030,0,0,43,0,-43
16031,0,0,20,0,-20
16032,0,0,17,0,-17
16033,1,1,105,1276,1171
16034,1,1,179,1702,1523
16035,0,0,19,0,-19
16036,1,1,227,1322,1095
16037,1,1,99,1328,1229
16038,0,0,103,0,-103
16039,0,0,35,0,-35
16040,0,0,6,0,-6
16041,1,0,100,0,-100
16042,1,0,14,0,-14
16043,0,0,170,0,-170
16044,0,0,1,0,-1
16045,0,0,33,0,-33
16046,1,0,25,0,-25
16047,1,1,360,1426,1066
16048,0,0,21,0,-21
16049,1,0,15,0,-15
16050,1,1,148,2066,1918
16051,0,0,186,0,-186
16052,0,0,2,0,-2
16053,1,0,116,0,-116
16054,1,1,130,1505,1375
16055,0,0,14,0,-14
16056,0,0,23,0,-23
16057,1,0,4,0,-4
16058,0,0,83,0,-83
16059,1,1,172,1742,1570
16060,0,0,76,0,-76
16061,0,0,0,0,0
16062,0,0,102,0,-102
16063,1,1,289,1365,1076
16064,1,0,78,0,-78
16065,0,0,8,0,-8
16066,0,0,32,0,-32
16067,0,0,13,0,-13
16068,1,1,705,1379,674
16069,1,0,77,0,-77
16070,0,0,88,0,-88
16071,1,0,112,0,-112
16072,1,0,169,0,-169
16073,1,0,7,0,-7
16074,1,1,30,1400,1370
16075,1,0,13,0,-13
16076,1,1,151,2004,1853
16077,0,0,47,0,-47
16078,1,1,854,1590,736
16079,1,0,48,0,-48
16080,0,0,34,0,-34
16081,0,0,61,0,-61
16082,0,0,1,0,-1
16083,1,0,54,0,-54
16084,0,0,1,0,-1
16085,0,0,32,0,-32
16086,0,0,23,0,-23
16087,0,0,107,0,-107
16088,0,0,72,0,-72
16089,0,0,130,0,-130
16090,1,0,2,0,-2
16091,1,1,305,1580,1275
16092,1,1,402,1992,1590
16093,1,1,842,1515,673
16094,1,0,18,0,-18
16095,1,0,0,0,0
16096,1,0,16,0,-16
16097,1,1,2292,1765,-527
16098,1,1,743,1302,559
16099,1,0,30,0,-30
16100,1,0,5,0,-5
16101,1,1,348,2131,1783
16102,0,0,14,0,-14
16103,1,0,84,0,-84
16104,1,1,163,1318,1155
16105,1,0,11,0,-11
16106,1,1,126,1489,1363
16107,1,1,138,1272,1134
16108,1,1,211,1258,1047
16109,0,0,13,0,-13
16110,1,0,5,0,-5
16111,1,1,247,1236,989
16112,0,0,31,0,-31
16113,1,1,123,1683,1560
16114,1,0,46,0,-46
16115,1,1,260,1231,971
16116,0,0,29,0,-29
16117,0,0,11,0,-11
16118,1,0,34,0,-34
16119,1,1,371,1658,1287
16120,0,0,9,0,-9
16121,1,0,7,0,-7
16122,1,0,136,0,-136
16123,0,0,46,0,-46
16124,1,1,691,1374,683
16125,1,1,182,1426,1244
16126,0,0,10,0,-10
16127,0,0,151,0,-151
16128,0,0,32,0,-32
16129,1,0,26,0,-26
16130,0,0,53,0,-53
16131,0,0,23,0,-23
16132,0,0,85,0,-85
16133,1,0,124,0,-124
16134,0,0,43,0,-43
16135,1,1,712,1502,790
16136,1,1,336,1799,1463
16137,0,0,14,0,-14
16138,1,0,63,0,-63
16139,1,0,0,0,0
16140,1,1,70,1280,1210
16141,0,0,2,0,-2
16142,0,0,29,0,-29
16143,0,0,37,0,-37
16144,1,0,74,0,-74
16145,0,0,25,0,-25
16146,1,0,0,0,0
16147,1,1,318,2343,2025
16148,1,1,738,1577,839
16149,1,1,662,1323,661
16150,1,0,11,0,-11
16151,1,1,1491,1282,-209
16152,1,0,60,0,-60
16153,1,0,4,0,-4
16154,0,0,25,0,-25
16155,0,0,6,0,-6
16156,1,0,69,0,-69
16157,0,0,20,0,-20
16158,1,1,258,1263,1005
16159,0,0,96,0,-96
16160,1,1,100,1481,1381
16161,1,0,59,0,-59
16162,1,0,87,0,-87
16163,1,1,142,1732,1590
16164,0,0,56,0,-56
16165,1,0,56,0,-56
16166,1,0,39,0,-39
16167,0,0,274,0,-274
16168,0,0,108,0,-108
16169,0,0,25,0,-25
16170,1,1,87,1289,1202
16171,1,1,130,1209,1079
16172,0,0,92,0,-92
16173,1,0,70,0,-70
16174,1,0,161,0,-161
16175,1,1,1424,1298,-126
16176,1,1,593,1200,607
16177,0,0,36,0,-36
16178,1,0,26,0,-26
16179,1,1,379,1274,895
16180,0,0,45,0,-45
16181,0,0,12,0,-12
16182,1,0,67,0,-67
16183,1,0,3,0,-3
16184,0,0,111,0,-111
16185,1,0,14,0,-14
16186,0,0,62,0,-62
16187,1,1,171,2050,1879
16188,1,1,403,1422,1019
16189,1,0,95,0,-95
16190,1,1,775,1212,437
16191,0,0,58,0,-58
16192,0,0,31,0,-31
16193,0,0,49,0,-49
16194,1,1,583,1594,1011
16195,1,0,128,0,-128
16196,1,1,247,1204,957
16197,0,0,65,0,-65
16198,0,0,34,0,-34
16199,0,0,10,0,-10
16200,0,0,24,0,-24
16201,0,0,84,0,-84
16202,0,0,63,0,-63
16203,1,1,68,1370,1302
16204,1,1,598,1260,662
16205,0,0,15,0,-15
16206,1,1,421,1244,823
16207,1,1,191,1384,1193
16208,1,1,50,1451,1401
16209,0,0,50,0,-50
16210,0,0,95,0,-95
16211,1,1,881,2562,1681
16212,1,0,35,0,-35
16213,1,1,1346,2020,674
16214,1,0,14,0,-14
16215,1,0,21,0,-21
16216,0,0,10,0,-10
16217,1,0,65,0,-65
16218,0,0,4,0,-4
16219,1,0,45,0,-45
16220,1,0,42,0,-42
16221,0,0,265,0,-265
16222,1,0,54,0,-54
16223,1,0,246,0,-246
16224,1,0,242,0,-242
16225,1,1,224,1538,1314
16226,1,0,22,0,-22
16227,1,0,14,0,-14
16228,1,0,56,0,-56
16229,1,1,1179,1411,232
16230,0,0,101,0,-101
16231,1,0,72,0,-72
16232,1,1,295,1409,1114
16233,1,0,4,0,-4
16234,1,0,20,0,-20
16235,1,1,306,1751,1445
16236,0,0,130,0,-130
16237,1,0,37,0,-37
16238,1,1,224,1913,1689
16239,0,0,31,0,-31
16240,1,1,1157,1225,68
16241,1,0,23,0,-23
16242,1,1,419,1303,884
16243,1,1,606,1425,819
16244,1,0,28,0,-28
16245,1,1,2032,1345,-687
16246,0,0,25,0,-25
16247,1,1,975,1228,253
16248,0,0,203,0,-203
16249,1,1,402,1435,1033
16250,1,1,1502,1594,92
16251,0,0,18,0,-18
16252,0,0,104,0,-104
16253,0,0,75,0,-75
16254,1,0,131,0,-131
16255,1,1,1632,1446,-186
16256,0,0,87,0,-87
16257,1,1,1352,2139,787
16258,1,0,22,0,-22
16259,1,1,278,1384,1106
16260,1,0,117,0,-117
16261,1,0,55,0,-55
16262,0,0,71,0,-71
16263,1,1,319,1296,977
16264,0,0,36,0,-36
16265,1,1,185,1641,1456
16266,1,0,33,0,-33
16267,1,0,37,0,-37
16268,0,0,59,0,-59
16269,0,0,27,0,-27
16270,0,0,101,0,-101
16271,1,1,493,1353,860
16272,0,0,15,0,-15
16273,0,0,3,0,-3
16274,0,0,18,0,-18
16275,1,0,137,0,-137
16276,0,0,50,0,-50
16277,0,0,45,0,-45
16278,1,1,161,1299,1138
16279,0,0,73,0,-73
16280,1,0,25,0,-25
16281,0,0,2,0,-2
16282,1,1,78,1224,1146
16283,0,0,31,0,-31
16284,1,1,360,1669,1309
16285,0,0,144,0,-144
16286,1,0,7,0,-7
16287,0,0,256,0,-256
16288,1,0,13,0,-13
16289,1,1,90,1296,1206
16290,0,0,88,0,-88
16291,1,1,102,1826,1724
16292,1,0,85,0,-85
16293,0,0,80,0,-80
16294,1,0,4,0,-4
16295,1,1,295,1275,980
16296,1,1,83,1419,1336
16297,0,0,94,0,-94
16298,1,1,901,1223,322
16299,1,1,762,3831,3069
16300,1,0,83,0,-83
16301,1,0,14,0,-14
16302,1,0,7,0,-7
16303,0,0,35,0,-35
16304,1,0,12,0,-12
16305,0,0,8,0,-8
16306,1,0,40,0,-40
16307,0,0,11,0,-11
16308,1,0,114,0,-114
16309,1,1,33,1670,1637
16310,0,0,38,0,-38
16311,1,1,379,1513,1134
16312,1,1,655,1937,1282
16313,0,0,61,0,-61
16314,0,0,88,0,-88
16315,1,1,271,1696,1425
16316,1,1,847,3030,2183
16317,0,0,60,0,-60
16318,1,0,7,0,-7
16319,1,0,1,0,-1
16320,0,0,7,0,-7
16321,0,0,11,0,-11
16322,1,0,24,0,-24
16323,1,1,204,1252,1048
16324,1,0,126,0,-126
16325,1,1,49,1652,1603
16326,0,0,22,0,-22
16327,1,0,44,0,-44
16328,0,0,39,0,-39
16329,1,1,853,2110,1257
16330,0,0,18,0,-18
16331,1,1,1316,1327,11
16332,1,0,42,0,-42
16333,0,0,153,0,-153
16334,1,0,6,0,-6
16335,1,0,55,0,-55
16336,1,0,33,0,-33
16337,1,1,166,1563,1397
16338,1,0,19,0,-19
16339,0,0,19,0,-19
16340,0,0,30,0,-30
16341,0,0,17,0,-17
16342,1,0,24,0,-24
16343,1,1,161,1297,1136
16344,0,0,2,0,-2
16345,1,0,11,0,-11
16346,0,0,5,0,-5
16347,0,0,32,0,-32
16348,1,0,125,0,-125
16349,0,0,22,0,-22
16350,0,0,86,0,-86
16351,0,0,2,0,-2
16352,1,1,77,1239,1162
16353,0,0,77,0,-77
16354,1,0,17,0,-17
16355,0,0,13,0,-13
16356,0,0,38,0,-38
16357,1,1,78,1440,1362
16358,0,0,102,0,-102
16359,1,1,118,1383,1265
16360,1,1,3,1237,1234
16361,0,0,6,0,-6
16362,1,1,307,1339,1032
16363,1,0,43,0,-43
16364,1,0,98,0,-98
16365,1,1,940,1546,606
16366,1,1,125,1570,1445
16367,1,0,7,0,-7
16368,0,0,18,0,-18
16369,1,0,238,0,-238
16370,1,0,3,0,-3
16371,0,0,12,0,-12
16372,1,0,8,0,-8
16373,0,0,43,0,-43
16374,1,0,71,0,-71
16375,1,0,12,0,-12
16376,0,0,18,0,-18
16377,0,0,19,0,-19
16378,1,1,699,1458,759
16379,0,0,24,0,-24
16380,1,0,61,0,-61
16381,0,0,15,0,-15
16382,1,1,435,1689,1254
16383,1,0,34,0,-34
16384,0,0,1,0,-1
16385,1,0,41,0,-41
16386,0,0,10,0,-10
16387,0,0,43,0,-43
16388,0,0,70,0,-70
16389,0,0,71,0,-71
16390,1,1,220,1249,1029
16391,1,1,308,2498,2190
16392,1,1,251,2089,1838
16393,0,0,50,0,-50
16394,0,0,118,0,-118
16395,1,0,54,0,-54
16396,0,0,13,0,-13
16397,1,0,89,0,-89
16398,0,0,32,0,-32
16399,1,1,1739,1835,96
16400,1,1,607,1248,641
16401,1,0,9,0,-9
16402,1,0,1,0,-1
16403,1,0,19,0,-19
16404,1,0,53,0,-53
16405,0,0,70,0,-70
16406,1,1,336,1318,982
16407,0,0,25,0,-25
16408,1,0,4,0,-4
16409,1,1,523,1467,944
16410,1,0,43,0,-43
16411,1,1,1596,1791,195
16412,1,0,73,0,-73
16413,1,1,736,1364,628
16414,1,0,26,0,-26
16415,1,1,888,1646,758
16416,1,1,345,1309,964
16417,0,0,48,0,-48
16418,0,0,31,0,-31
16419,0,0,83,0,-83
16420,0,0,9,0,-9
16421,1,1,364,1299,935
16422,0,0,44,0,-44
16423,0,0,49,0,-49
16424,0,0,64,0,-64
16425,1,1,414,1309,895
16426,0,0,10,0,-10
16427,0,0,12,0,-12
16428,1,0,91,0,-91
16429,1,1,335,1225,890
16430,1,0,37,0,-37
16431,0,0,9,0,-9
16432,0,0,135,0,-135
16433,1,0,116,0,-116
16434,0,0,1,0,-1
16435,0,0,12,0,-12
16436,1,1,107,1675,1568
16437,0,0,157,0,-157
16438,0,0,24,0,-24
16439,1,0,37,0,-37
16440,1,0,85,0,-85
16441,0,0,128,0,-128
16442,1,1,351,1224,873
16443,0,0,35,0,-35
16444,0,0,5,0,-5
16445,0,0,30,0,-30
16446,0,0,1,0,-1
16447,1,0,1,0,-1
16448,0,0,11,0,-11
16449,1,1,56,1285,1229
16450,1,0,31,0,-31
16451,1,0,86,0,-86
16452,0,0,44,0,-44
16453,0,0,14,0,-14
16454,0,0,9,0,-9
16455,0,0,10,0,-10
16456,0,0,15,0,-15
16457,0,0,19,0,-19
16458,1,1,369,1282,913
16459,0,0,20,0,-20
16460,1,1,1051,4192,3141
16461,0,0,72,0,-72
16462,0,0,61,0,-61
16463,1,0,17,0,-17
16464,1,0,79,0,-79
16465,1,1,130,1204,1074
16466,1,0,15,0,-15
16467,0,0,22,0,-22
16468,0,0,107,0,-107
16469,0,0,60,0,-60
16470,0,0,10,0,-10
16471,0,0,31,0,-31
16472,0,0,39,0,-39
16473,1,0,52,0,-52
16474,1,0,24,0,-24
16475,1,0,27,0,-27
16476,1,0,27,0,-27
16477,1,0,3,0,-3
16478,0,0,12,0,-12
16479,1,0,8,0,-8
16480,0,0,51,0,-51
16481,0,0,82,0,-82
16482,0,0,5,0,-5
16483,0,0,28,0,-28
16484,1,1,165,1755,1590
16485,0,0,13,0,-13
16486,0,0,183,0,-183
16487,1,0,14,0,-14
16488,0,0,37,0,-37
16489,1,0,257,0,-257
16490,0,0,80,0,-80
16491,1,1,281,1500,1219
16492,1,0,17,0,-17
16493,0,0,57,0,-57
16494,1,1,356,1365,1009
16495,0,0,5,0,-5
16496,0,0,51,0,-51
16497,0,0,22,0,-22
16498,1,1,454,1460,1006
16499,0,0,103,0,-103
16500,1,1,246,1288,1042
16501,0,0,9,0,-9
16502,1,1,584,1225,641
16503,0,0,127,0,-127
16504,0,0,5,0,-5
16505,0,0,7,0,-7
16506,1,0,8,0,-8
16507,1,0,15,0,-15
16508,1,1,370,2460,2090
16509,1,1,639,3895,3256
16510,1,0,188,0,-188
16511,1,1,577,1489,912
16512,1,1,277,1219,942
16513,1,0,98,0,-98
16514,0,0,85,0,-85
16515,1,1,2332,1522,-810
16516,1,1,829,1980,1151
16517,0,0,0,0,0
16518,1,1,118,2063,1945
16519,1,0,194,0,-194
16520,1,1,267,1213,946
16521,1,0,142,0,-142
16522,0,0,5,0,-5
16523,1,0,14,0,-14
16524,1,1,61,2258,2197
16525,0,0,53,0,-53
16526,1,1,247,1480,1233
16527,1,0,43,0,-43
16528,0,0,89,0,-89
16529,0,0,36,0,-36
16530,1,1,548,1401,853
16531,0,0,18,0,-18
16532,1,0,171,0,-171
16533,1,0,9,0,-9
16534,0,0,37,0,-37
16535,1,1,1096,1543,447
16536,1,0,66,0,-66
16537,1,0,82,0,-82
16538,0,0,39,0,-39
16539,0,0,150,0,-150
16540,1,1,434,1428,994
16541,1,1,1054,1237,183
16542,1,1,90,1371,1281
16543,0,0,41,0,-41
16544,0,0,29,0,-29
16545,0,0,111,0,-111
16546,1,1,742,1312,570
16547,1,1,356,1319,963
16548,0,0,13,0,-13
16549,0,0,101,0,-101
16550,0,0,86,0,-86
16551,1,0,17,0,-17
16552,1,1,186,1400,1214
16553,1,0,11,0,-11
16554,0,0,16,0,-16
16555,1,0,19,0,-19
16556,1,1,421,1341,920
16557,0,0,85,0,-85
16558,1,0,58,0,-58
16559,0,0,1,0,-1
16560,1,1,194,1205,1011
16561,0,0,0,0,0
16562,1,0,123,0,-123
16563,0,0,14,0,-14
16564,1,0,106,0,-106
16565,1,1,479,1597,1118
16566,1,1,307,1474,1167
16567,1,0,75,0,-75
16568,0,0,38,0,-38
16569,0,0,95,0,-95
16570,0,0,5,0,-5
16571,0,0,32,0,-32
16572,0,0,15,0,-15
16573,0,0,30,0,-30
16574,0,0,1,0,-1
16575,1,1,397,1589,1192
16576,1,0,27,0,-27
16577,0,0,83,0,-83
16578,1,1,192,1417,1225
16579,0,0,44,0,-44
16580,1,0,3,0,-3
16581,0,0,95,0,-95
16582,0,0,35,0,-35
16583,1,1,189,1384,1195
16584,0,0,5,0,-5
16585,0,0,25,0,-25
16586,0,0,39,0,-39
16587,1,0,148,0,-148
16588,0,0,146,0,-146
16589,0,0,43,0,-43
16590,1,1,592,1870,1278
16591,1,0,18,0,-18
16592,1,0,65,0,-65
16593,0,0,59,0,-59
16594,1,0,18,0,-18
16595,1,0,56,0,-56
16596,1,0,5,0,-5
16597,1,0,4,0,-4
16598,1,1,141,1382,1241
16599,1,1,590,1306,716
16600,1,0,2,0,-2
16601,1,0,53,0,-53
16602,1,1,181,1414,1233
16603,1,1,322,1260,938
16604,1,0,34,0,-34
16605,1,1,353,1324,971
16606,1,0,13,0,-13
16607,1,1,105,1617,1512
16608,1,1,273,1813,1540
16609,1,0,55,0,-55
16610,1,0,0,0,0
16611,1,0,33,0,-33
16612,1,1,506,1426,920
